source_code,src_db_name,src_table_name,ods_table_name,col_name,col_type,col_comm,core_tag,ext_tags,ref_table,ref_column,join_miss_rate,agg_suggest,unit,time_role,scd_type,complex_type,fact_candidate,evidence_score,confidence,review_status,reason,updated_at
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,supplier_name,varchar(255),供应商名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:供应商名称,事实表退化维度(无独立供应商ID)",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,project_type,varchar(255),项目类型,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目类型,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,project_name,varchar(255),项目名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,project_stage,varchar(255),项目阶段,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目阶段,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_quantity_requirement_score,varchar(255),【人员配备】：人员数量要求（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员数量要求（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_quantity_requirement_basis,varchar(255),【人员配备】：人员数量要求-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员数量要求-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_professional_qualification_score,varchar(255),【人员配备】：人员专业及资质证书要求（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员专业及资质证书要求（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_professional_qualification_basis,varchar(255),【人员配备】：人员专业及资质证书要求-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员专业及资质证书要求-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,project_chief_engineer_score,varchar(255),【人员配置】：项目总工（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配置】：项目总工（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,project_chief_engineer_basis,varchar(255),【人员配置】：项目总工-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配置】：项目总工-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_attendance_score,varchar(255),【人员配置】：人员出勤（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配置】：人员出勤（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_attendance_basis,varchar(255),【人员配置】：人员出勤-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配置】：人员出勤-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_plan_score,varchar(255),【组织管理】：施工方案（5分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【组织管理】：施工方案（5分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_plan_basis,varchar(255),【组织管理】：施工方案-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【组织管理】：施工方案-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_according_to_plan_score,varchar(255),【组织管理】：按图施工（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【组织管理】：按图施工（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_according_to_plan_basis,varchar(255),【组织管理】：按图施工-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【组织管理】：按图施工-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,quality_assurance_system_score,varchar(255),【质量管理】：质保体系（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：质保体系（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,quality_assurance_system_basis,varchar(255),【质量管理】：质保体系-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：质保体系-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_personnel_quality_control_score,varchar(255),【质量管理】：施工人员质量控制（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工人员质量控制（2分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_personnel_quality_control_basis,varchar(255),【质量管理】：施工人员质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工人员质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_machinery_quality_control_score,varchar(255),【质量管理】：施工机械质量控制(2分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工机械质量控制(2分),评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_machinery_quality_control_basis,varchar(255),【质量管理】：施工机械质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工机械质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,material_quality_control_score,varchar(255),【质量管理】：材料的质量控制（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：材料的质量控制（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,material_quality_control_basis,varchar(255),【质量管理】：材料的质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：材料的质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,process_technology_quality_control_score,varchar(255),【质量管理】：工艺技术质量控制（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：工艺技术质量控制（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,process_technology_quality_control_basis,varchar(255),【质量管理】：工艺技术质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：工艺技术质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,engineering_quality_sample_score,varchar(255),【质量管理】：工程质量样板（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：工程质量样板（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,engineering_quality_sample_basis,varchar(255),【质量管理】：工程质量样板-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：工程质量样板-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_drawing_review_technical_briefing_score,varchar(255),【质量管理】：施工图会审及技术交底（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工图会审及技术交底（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,construction_drawing_review_technical_briefing_basis,varchar(255),【质量管理】：施工图会审及技术交底-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工图会审及技术交底-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,major_quality_defects_score,varchar(255),【质量管理】：较大质量缺陷（6分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：较大质量缺陷（6分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,major_quality_defects_basis,varchar(255),【质量管理】：较大质量缺陷-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：较大质量缺陷-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,quality_defect_rectification_score,varchar(255),【质量管理】：质量缺陷整改（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：质量缺陷整改（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,quality_defect_rectification_basis,varchar(255),【质量管理】：质量缺陷整改-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：质量缺陷整改-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,safety_system_score,varchar(255),【安全管理】：安全制度情况（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全制度情况（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,safety_system_basis,varchar(255),【安全管理】：安全制度情况-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全制度情况-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,civilized_construction_measures_score,varchar(255),【安全管理】：文明施工管理措施（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：文明施工管理措施（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,civilized_construction_measures_basis,varchar(255),【安全管理】：文明施工管理措施-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：文明施工管理措施-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,safety_qualification_score,varchar(255),【安全管理】：安全资质（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全资质（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,safety_qualification_basis,varchar(255),【安全管理】：安全资质-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全资质-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_safety_score,varchar(255),【安全管理】：人的安全（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：人的安全（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,personnel_safety_basis,varchar(255),【安全管理】：人的安全-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：人的安全-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,material_equipment_safety_score,varchar(255),【安全管理】：材料/设备安全（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：材料/设备安全（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,material_equipment_safety_basis,varchar(255),【安全管理】：材料/设备安全-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：材料/设备安全-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,hazard_and_risk_handling_score,varchar(255),【安全管理】：危险源及隐患处理（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：危险源及隐患处理（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,hazard_and_risk_handling_basis,varchar(255),【安全管理】：危险源及隐患处理-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：危险源及隐患处理-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,safety_protection_measures_score,varchar(255),【安全管理】：安全防护规范及措施（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全防护规范及措施（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,safety_protection_measures_basis,varchar(255),【安全管理】：安全防护规范及措施-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全防护规范及措施-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,schedule_plan_score,varchar(255),【进度管理】：进度计划（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度计划（2分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,schedule_plan_basis,varchar(255),【进度管理】：进度计划-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度计划-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,schedule_progress_score,varchar(255),【进度管理】：进度情况（5分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度情况（5分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,schedule_progress_basis,varchar(255),【进度管理】：进度情况-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度情况-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,human_material_machine_impact_score,varchar(255),【进度管理】：人材机的影响（5分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【进度管理】：人材机的影响（5分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,human_material_machine_impact_basis,varchar(255),【进度管理】：人材机的影响-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【进度管理】：人材机的影响-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,subcontractor_coordination_score,varchar(255),【服务与配合】：分包施工协调（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：分包施工协调（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,subcontractor_coordination_basis,varchar(255),【服务与配合】：分包施工协调-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：分包施工协调-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,coordination_meeting_organization_score,varchar(255),【服务与配合】：组织协调会议（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：组织协调会议（2分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,coordination_meeting_organization_basis,varchar(255),【服务与配合】：组织协调会议-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：组织协调会议-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,meeting_attendance_score,varchar(255),【服务与配合】：参会情况（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：参会情况（2分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,meeting_attendance_basis,varchar(255),【服务与配合】：参会情况-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：参会情况-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,supervision_notice_score,varchar(255),【服务与配合】：监理通知单（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：监理通知单（2分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,supervision_notice_basis,varchar(255),【服务与配合】：监理通知单-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：监理通知单-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,response_speed_score,varchar(255),【服务与配合】：响应度（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：响应度（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,response_speed_basis,varchar(255),【服务与配合】：响应度-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：响应度-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,attachment,varchar(255),附件,维度属性,,,,,,,,,,Y(初判),2,低,pending,注释:附件路径/链接,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,project_manager,varchar(255),项目经理,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目经理,事实表中人员名称退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,department,varchar(255),部门,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:部门,事实表退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,ods_yummy_technical_evaluation_general_contracting,technical_responsible_person,varchar(255),技术负责人,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:技术负责人,事实表中人员名称退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,project_to_be_evaluated,varchar(255),待评分项目,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:待评分项目标识,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,is_assessment_completed,varchar(255),是否已完成评估,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:是否已完成评估,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,evaluator,varchar(255),评分人员,退化维度,,,,,,,,,,Y(初判),3,中,pending,"命名+注释:评分人名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,is_external_third_party_directly_scored,varchar(255),是否外部第三方直接评分,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:是否外部第三方直接评分,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,external_evaluator,varchar(255),外部评分人员,退化维度,,,,,,,,,,Y(初判),3,中,pending,"命名+注释:评分人名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,business_evaluation_total_score,varchar(255),业务评价总分,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:业务评价总分,评价总分跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,contract_amount,varchar(255),合同金额,可加度量,,,,,sum,元,,,,Y(初判),3,中,pending,"注释:合同金额,可跨维度求和",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,our_company_entity,varchar(255),我司主体,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:我司主体,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,supplier_name,varchar(255),供应商名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:供应商名称,事实表退化维度(无独立供应商ID)",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,project_type,varchar(255),项目类型,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目类型,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,project_name,varchar(255),项目名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,project_stage,varchar(255),项目阶段,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目阶段,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_quantity_requirement_score,varchar(255),【人员配备】：人员数量要求（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员数量要求（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_quantity_requirement_basis,varchar(255),【人员配备】：人员数量要求-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员数量要求-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_professional_qualification_score,varchar(255),【人员配备】：人员专业及资质证书要求（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员专业及资质证书要求（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_professional_qualification_basis,varchar(255),【人员配备】：人员专业及资质证书要求-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员专业及资质证书要求-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,project_chief_engineer_score,varchar(255),【人员配置】：项目总工（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配置】：项目总工（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,project_chief_engineer_basis,varchar(255),【人员配置】：项目总工-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配置】：项目总工-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_attendance_score,varchar(255),【人员配置】：人员出勤（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配置】：人员出勤（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_attendance_basis,varchar(255),【人员配置】：人员出勤-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配置】：人员出勤-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,construction_plan_score,varchar(255),【组织管理】：施工方案（5分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【组织管理】：施工方案（5分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,construction_plan_basis,varchar(255),【组织管理】：施工方案-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【组织管理】：施工方案-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,construction_according_to_plan_score,varchar(255),【组织管理】：按图施工（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【组织管理】：按图施工（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,construction_according_to_plan_basis,varchar(255),【组织管理】：按图施工-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【组织管理】：按图施工-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,quality_assurance_system_score,varchar(255),【质量管理】：质保体系（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：质保体系（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,quality_assurance_system_basis,varchar(255),【质量管理】：质保体系-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：质保体系-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,construction_personnel_quality_control_score,varchar(255),【质量管理】：施工人员质量控制（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工人员质量控制（2分）,评分项跨评价取均值",2026-04-12
